               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 540,            0.013131,           0.0083171,           0.0020347,             0.94171,             0.94637,             0.97125,              0.8449,           0.0061697,           0.0036906,           0.0011513,           0.0041244,           0.0041244,           0.0041244
                 541,            0.013046,           0.0081207,           0.0017846,             0.94361,             0.95222,             0.97011,             0.84443,           0.0061663,           0.0036934,             0.00119,           0.0041094,           0.0041094,           0.0041094
                 542,            0.013561,           0.0079737,           0.0023007,             0.94302,             0.95902,             0.97194,             0.84755,           0.0060794,            0.003734,           0.0011085,           0.0040945,           0.0040945,           0.0040945
                 543,            0.013242,           0.0080387,           0.0011732,             0.94269,             0.95956,             0.97276,             0.84618,           0.0060779,            0.003747,          0.00099119,           0.0040796,           0.0040796,           0.0040796
                 544,            0.012328,           0.0082532,           0.0032287,             0.94309,             0.96064,             0.97417,             0.85126,           0.0060262,           0.0037234,            0.001177,           0.0040647,           0.0040647,           0.0040647
                 545,            0.012063,           0.0086197,           0.0015579,             0.95693,             0.94077,              0.9739,             0.85025,            0.006179,           0.0037645,           0.0016261,           0.0040498,           0.0040498,           0.0040498
                 546,            0.014532,           0.0087796,           0.0019172,             0.94099,             0.96249,             0.97254,             0.84976,           0.0062432,           0.0037398,           0.0022334,           0.0040349,           0.0040349,           0.0040349
                 547,            0.011826,           0.0080949,           0.0028795,              0.9334,             0.96235,             0.97328,             0.85078,           0.0062056,           0.0037897,            0.001782,           0.0040201,           0.0040201,           0.0040201
                 548,             0.01192,           0.0082465,           0.0013138,              0.9391,              0.9555,             0.97156,             0.85242,            0.006092,           0.0037745,           0.0015346,           0.0040053,           0.0040053,           0.0040053
                 549,            0.012771,           0.0085047,           0.0021588,             0.94326,             0.96302,             0.97399,             0.85674,            0.006055,           0.0037722,           0.0015994,           0.0039905,           0.0039905,           0.0039905
                 550,            0.012757,           0.0083998,           0.0013314,             0.96246,             0.93612,             0.97525,             0.85629,           0.0061068,           0.0037385,           0.0012437,           0.0039757,           0.0039757,           0.0039757
                 551,             0.01208,           0.0083511,           0.0016675,             0.95727,             0.94482,             0.97827,             0.84979,           0.0060319,            0.003747,          0.00086896,           0.0039609,           0.0039609,           0.0039609
                 552,            0.012173,           0.0086223,           0.0017496,             0.97052,             0.94086,             0.97667,             0.85186,           0.0059951,            0.003791,          0.00078585,           0.0039462,           0.0039462,           0.0039462
                 553,            0.011374,           0.0078675,           0.0011254,             0.97759,             0.94459,             0.97765,             0.84783,           0.0059775,           0.0038161,           0.0006441,           0.0039314,           0.0039314,           0.0039314
                 554,            0.012593,           0.0081818,           0.0026303,             0.97346,             0.93946,             0.98017,             0.85089,           0.0060003,            0.003776,           0.0007177,           0.0039167,           0.0039167,           0.0039167
                 555,            0.012464,           0.0081454,           0.0022405,             0.95909,             0.95222,             0.98088,             0.84956,           0.0060748,           0.0037568,          0.00076247,            0.003902,            0.003902,            0.003902
                 556,            0.011981,           0.0082916,           0.0018248,             0.97294,             0.93846,             0.97956,             0.84669,           0.0060524,            0.003762,           0.0011948,           0.0038873,           0.0038873,           0.0038873
                 557,            0.013488,           0.0090358,           0.0019777,              0.9482,             0.95444,             0.97898,             0.85228,           0.0061133,           0.0038347,           0.0015113,           0.0038727,           0.0038727,           0.0038727
                 558,            0.012228,           0.0086218,           0.0014229,             0.93688,             0.94817,             0.97654,             0.84741,           0.0060743,           0.0038383,           0.0014037,           0.0038581,           0.0038581,           0.0038581
                 559,            0.012461,           0.0085328,           0.0022234,             0.92827,             0.94956,             0.97545,             0.84691,           0.0061387,           0.0038704,           0.0011446,           0.0038434,           0.0038434,           0.0038434
                 560,            0.011584,           0.0084197,           0.0013729,             0.93655,             0.94424,             0.97603,             0.84596,           0.0062802,           0.0038309,          0.00066201,           0.0038288,           0.0038288,           0.0038288
                 561,            0.011736,           0.0083652,           0.0017974,             0.93735,             0.95228,             0.97836,             0.84586,            0.006316,           0.0037491,          0.00050236,           0.0038143,           0.0038143,           0.0038143
                 562,            0.012448,           0.0080701,           0.0013061,             0.93709,             0.95051,             0.97835,             0.84358,           0.0062872,           0.0037125,          0.00051186,           0.0037997,           0.0037997,           0.0037997
                 563,            0.011327,           0.0082038,           0.0010305,             0.94659,             0.94182,             0.97906,              0.8474,           0.0062225,           0.0037124,          0.00055506,           0.0037852,           0.0037852,           0.0037852
                 564,            0.012311,           0.0080005,           0.0008611,             0.95554,             0.93399,             0.97848,             0.84478,           0.0062127,           0.0036977,          0.00056171,           0.0037707,           0.0037707,           0.0037707
                 565,            0.012457,           0.0079328,           0.0027332,             0.95004,             0.94536,             0.97732,             0.84525,           0.0063043,           0.0036974,          0.00054338,           0.0037562,           0.0037562,           0.0037562
                 566,            0.014056,            0.008462,           0.0034034,             0.95384,             0.94537,               0.978,             0.84333,           0.0063344,           0.0037345,          0.00059768,           0.0037417,           0.0037417,           0.0037417
                 567,            0.012765,           0.0083277,           0.0025996,             0.93699,              0.9607,             0.97928,             0.84431,           0.0063265,           0.0037191,              0.0005,           0.0037273,           0.0037273,           0.0037273
                 568,            0.012746,           0.0086336,           0.0019219,              0.9562,             0.94454,               0.978,             0.84812,           0.0062408,           0.0036729,          0.00042489,           0.0037128,           0.0037128,           0.0037128
                 569,            0.012851,           0.0088332,           0.0018387,             0.94081,             0.96638,              0.9812,             0.85692,           0.0062718,           0.0036047,          0.00048812,           0.0036984,           0.0036984,           0.0036984
                 570,            0.012947,           0.0083075,           0.0017856,             0.94464,             0.96344,             0.98182,             0.85664,            0.006337,           0.0035358,          0.00063038,            0.003684,            0.003684,            0.003684
                 571,            0.012187,           0.0082696,           0.0014429,             0.94366,             0.96101,             0.98224,             0.86209,           0.0063366,           0.0035267,          0.00076264,           0.0036697,           0.0036697,           0.0036697
                 572,            0.012146,           0.0084017,           0.0021616,             0.94313,             0.96304,             0.98183,             0.85784,            0.006302,           0.0035582,             0.00104,           0.0036553,           0.0036553,           0.0036553
                 573,            0.011044,           0.0082249,           0.0011406,             0.95298,             0.95276,             0.98207,             0.85856,           0.0064217,           0.0036243,           0.0011403,            0.003641,            0.003641,            0.003641
                 574,             0.01226,            0.008358,           0.0017226,             0.95648,             0.94914,               0.983,             0.85095,           0.0064796,           0.0036897,           0.0010731,           0.0036267,           0.0036267,           0.0036267
                 575,            0.013765,           0.0082762,           0.0017052,             0.95475,             0.95619,             0.98397,              0.8536,           0.0063917,           0.0036844,           0.0010086,           0.0036125,           0.0036125,           0.0036125
                 576,            0.011548,           0.0080718,           0.0011978,             0.95395,             0.95222,             0.98554,             0.85848,           0.0062942,           0.0036867,          0.00087384,           0.0035982,           0.0035982,           0.0035982
                 577,             0.01225,            0.008141,           0.0014264,             0.94439,             0.96412,             0.98568,             0.85823,           0.0061653,           0.0036783,          0.00088619,            0.003584,            0.003584,            0.003584
                 578,            0.011652,            0.007784,           0.0013429,              0.9535,             0.95505,             0.98463,             0.85781,           0.0060925,           0.0037074,          0.00084489,           0.0035698,           0.0035698,           0.0035698
                 579,            0.011299,           0.0081327,           0.0018528,              0.9378,             0.96804,             0.98076,             0.85482,           0.0060783,           0.0037322,          0.00089064,           0.0035556,           0.0035556,           0.0035556
                 580,            0.011866,           0.0081926,           0.0012659,             0.94605,             0.95891,             0.97729,             0.85182,           0.0060891,           0.0037254,           0.0010552,           0.0035415,           0.0035415,           0.0035415
                 581,            0.012562,           0.0085249,           0.0011836,             0.94157,             0.96068,             0.97662,             0.85187,           0.0061411,           0.0037148,           0.0011643,           0.0035273,           0.0035273,           0.0035273
                 582,            0.013182,           0.0084119,            0.002481,             0.93284,             0.96752,             0.97839,             0.85056,           0.0060833,           0.0037046,          0.00098008,           0.0035132,           0.0035132,           0.0035132
                 583,            0.013681,           0.0084261,           0.0015531,             0.95389,             0.94476,             0.97888,             0.85539,           0.0061034,           0.0036724,           0.0011106,           0.0034991,           0.0034991,           0.0034991
                 584,            0.012689,           0.0086593,           0.0027147,             0.94588,             0.95386,             0.98034,             0.85397,           0.0061783,            0.003694,           0.0014805,           0.0034851,           0.0034851,           0.0034851
                 585,            0.012102,           0.0082689,           0.0014613,             0.96252,             0.93455,              0.9808,             0.84903,           0.0062789,           0.0037665,            0.001824,           0.0034711,           0.0034711,           0.0034711
                 586,            0.011423,           0.0079536,           0.0010536,             0.93818,              0.9507,             0.97734,             0.84573,           0.0063319,           0.0038013,           0.0021781,            0.003457,            0.003457,            0.003457
                 587,             0.01211,           0.0080091,           0.0013309,             0.93417,             0.95619,             0.97669,             0.85194,            0.006272,           0.0038067,           0.0020813,           0.0034431,           0.0034431,           0.0034431
                 588,            0.011615,           0.0084715,           0.0017073,             0.93206,             0.96155,             0.97805,             0.85024,           0.0062882,           0.0038093,           0.0017527,           0.0034291,           0.0034291,           0.0034291
                 589,            0.012065,           0.0079842,           0.0030312,             0.95042,             0.94135,             0.97878,             0.85017,           0.0062945,           0.0038025,            0.001687,           0.0034152,           0.0034152,           0.0034152
                 590,             0.01203,           0.0079904,           0.0017612,             0.94599,             0.94534,             0.97825,             0.84891,           0.0063047,           0.0038049,           0.0017762,           0.0034013,           0.0034013,           0.0034013
                 591,             0.01295,           0.0082339,           0.0015103,             0.94982,              0.9414,             0.97848,             0.84805,           0.0063113,            0.003804,           0.0018384,           0.0033874,           0.0033874,           0.0033874
                 592,            0.012266,           0.0082252,           0.0015808,             0.95607,             0.93798,             0.97984,             0.84665,            0.006346,            0.003783,           0.0017118,           0.0033735,           0.0033735,           0.0033735
                 593,            0.011677,           0.0084145,           0.0011615,              0.9525,             0.94531,             0.98082,             0.85006,           0.0063228,            0.003768,           0.0013939,           0.0033597,           0.0033597,           0.0033597
                 594,            0.012859,           0.0080856,           0.0016181,             0.94952,             0.95102,             0.98065,             0.84963,           0.0062824,           0.0037429,           0.0011453,           0.0033459,           0.0033459,           0.0033459
                 595,            0.011663,           0.0080001,          0.00095962,             0.95256,             0.94801,             0.98147,             0.85317,           0.0062215,           0.0037206,           0.0011385,           0.0033321,           0.0033321,           0.0033321
                 596,            0.011695,           0.0079577,           0.0010907,             0.95249,             0.94621,             0.98094,              0.8565,           0.0062641,            0.003685,           0.0012323,           0.0033184,           0.0033184,           0.0033184
                 597,            0.012535,           0.0077734,          0.00088015,             0.95321,             0.94867,              0.9807,             0.85749,           0.0063196,           0.0036741,           0.0013242,           0.0033046,           0.0033046,           0.0033046
                 598,             0.01394,           0.0080704,           0.0017752,             0.95593,             0.94193,             0.98171,             0.85584,           0.0063613,           0.0036864,           0.0012992,           0.0032909,           0.0032909,           0.0032909
                 599,            0.010933,           0.0075286,           0.0010291,             0.95039,             0.95484,              0.9813,             0.85638,            0.006364,           0.0036841,           0.0011764,           0.0032773,           0.0032773,           0.0032773
                 600,            0.011336,           0.0079822,           0.0023746,             0.95598,             0.93907,             0.97906,             0.85592,           0.0063045,           0.0036725,           0.0011284,           0.0032636,           0.0032636,           0.0032636
                 601,            0.011821,           0.0082622,           0.0017876,             0.94985,             0.94517,             0.97615,             0.85181,           0.0063124,           0.0036922,            0.001128,             0.00325,             0.00325,             0.00325
                 602,            0.011512,           0.0081346,          0.00077199,             0.94386,             0.94535,             0.97449,             0.84838,           0.0063255,           0.0037295,           0.0013739,           0.0032364,           0.0032364,           0.0032364
                 603,             0.01124,            0.007652,           0.0010803,              0.9489,             0.94045,             0.97427,              0.8473,           0.0062467,           0.0037493,           0.0016646,           0.0032228,           0.0032228,           0.0032228
                 604,            0.012374,           0.0080189,          0.00099139,             0.93786,             0.94537,             0.97436,             0.85103,            0.006237,            0.003746,           0.0018413,           0.0032093,           0.0032093,           0.0032093
                 605,            0.010934,           0.0074185,           0.0018316,             0.94078,             0.94537,             0.97328,             0.85379,           0.0062442,           0.0037411,           0.0019542,           0.0031958,           0.0031958,           0.0031958
                 606,            0.011662,           0.0078301,           0.0010271,             0.94059,             0.94538,              0.9754,             0.85641,           0.0062385,           0.0037299,           0.0018284,           0.0031823,           0.0031823,           0.0031823
                 607,            0.011064,           0.0078757,           0.0016204,             0.93978,             0.94879,             0.97744,             0.85758,           0.0062313,           0.0037408,           0.0016406,           0.0031689,           0.0031689,           0.0031689
                 608,            0.012513,           0.0080269,           0.0010589,             0.94795,             0.94929,             0.97888,             0.85841,           0.0062312,           0.0037308,            0.001235,           0.0031555,           0.0031555,           0.0031555
                 609,            0.011108,           0.0080928,          0.00090021,              0.9629,             0.94189,             0.97869,              0.8588,           0.0063016,           0.0037058,           0.0011194,           0.0031421,           0.0031421,           0.0031421
                 610,            0.011449,           0.0078833,           0.0019083,             0.96137,             0.94591,             0.97634,             0.85845,           0.0063528,           0.0037044,           0.0012512,           0.0031287,           0.0031287,           0.0031287
                 611,            0.011596,           0.0077032,           0.0012549,             0.96248,              0.9459,             0.97448,             0.85582,            0.006334,           0.0037316,           0.0012103,           0.0031154,           0.0031154,           0.0031154
                 612,            0.011908,           0.0078273,           0.0011435,             0.95211,             0.94589,             0.97371,             0.85251,           0.0063562,           0.0037281,           0.0013185,           0.0031021,           0.0031021,           0.0031021
                 613,            0.011084,           0.0080091,          0.00074326,             0.96238,             0.93397,             0.97043,             0.85545,           0.0063669,           0.0037007,           0.0015262,           0.0030888,           0.0030888,           0.0030888
                 614,            0.010938,           0.0077998,          0.00073388,             0.95494,             0.93453,             0.97168,             0.85268,           0.0062985,           0.0036746,           0.0016164,           0.0030755,           0.0030755,           0.0030755
                 615,            0.010984,           0.0074934,          0.00086407,             0.94529,             0.94506,             0.97277,             0.85476,            0.006235,           0.0036834,           0.0015078,           0.0030623,           0.0030623,           0.0030623
                 616,            0.010856,           0.0077622,          0.00075794,             0.95101,             0.93848,             0.97309,             0.85263,           0.0061895,           0.0036813,            0.001417,           0.0030491,           0.0030491,           0.0030491
                 617,            0.010726,           0.0081006,          0.00096475,             0.95517,             0.93113,             0.97367,             0.85305,            0.006186,             0.00365,           0.0013648,            0.003036,            0.003036,            0.003036
                 618,            0.010323,            0.007729,           0.0007178,             0.93901,             0.94591,             0.97369,             0.85321,           0.0061873,           0.0036514,           0.0012761,           0.0030228,           0.0030228,           0.0030228
                 619,            0.010837,           0.0077037,           0.0021567,             0.93679,             0.94934,             0.97538,             0.85632,           0.0061833,           0.0036766,           0.0011146,           0.0030097,           0.0030097,           0.0030097
                 620,            0.011441,           0.0078024,          0.00062189,             0.91318,             0.96358,             0.97872,             0.86632,           0.0062175,           0.0037018,          0.00087305,           0.0029967,           0.0029967,           0.0029967
                 621,            0.011698,           0.0078854,            0.001159,             0.94701,              0.9374,             0.98013,             0.86376,           0.0062425,           0.0037173,          0.00073097,           0.0029836,           0.0029836,           0.0029836
                 622,            0.012962,           0.0080833,           0.0008371,             0.95533,             0.93795,             0.98096,             0.86446,           0.0062554,           0.0037378,          0.00064868,           0.0029706,           0.0029706,           0.0029706
                 623,            0.011227,           0.0078876,          0.00093067,             0.94914,             0.94468,             0.98095,             0.86392,           0.0063064,           0.0037168,           0.0006716,           0.0029576,           0.0029576,           0.0029576
                 624,             0.01117,           0.0077594,          0.00093302,             0.94556,             0.94537,              0.9802,              0.8616,           0.0063418,           0.0037107,          0.00072852,           0.0029447,           0.0029447,           0.0029447
                 625,            0.011205,           0.0072101,           0.0011618,             0.93466,             0.95606,             0.98019,             0.86012,           0.0063527,           0.0037294,          0.00076918,           0.0029318,           0.0029318,           0.0029318
                 626,            0.011441,           0.0076751,           0.0011167,             0.94909,             0.94329,             0.97899,             0.85627,           0.0063358,           0.0037611,          0.00082373,           0.0029189,           0.0029189,           0.0029189
                 627,            0.011264,           0.0078172,           0.0010879,             0.94727,             0.94192,              0.9783,             0.85317,           0.0063236,           0.0037754,          0.00084185,           0.0029061,           0.0029061,           0.0029061
                 628,            0.012005,           0.0077266,           0.0010245,             0.93918,             0.95769,             0.97734,             0.85032,           0.0063489,           0.0037858,          0.00092584,           0.0028932,           0.0028932,           0.0028932
                 629,            0.010415,           0.0077025,          0.00071004,             0.94158,             0.95614,             0.97789,              0.8446,           0.0063771,           0.0037899,          0.00097577,           0.0028804,           0.0028804,           0.0028804
                 630,            0.011154,            0.007655,            0.001536,             0.94651,             0.95439,             0.97951,             0.84784,           0.0064326,           0.0037947,          0.00092786,           0.0028677,           0.0028677,           0.0028677
                 631,            0.010669,           0.0075424,           0.0012563,              0.9532,             0.94826,              0.9794,             0.84752,           0.0064451,           0.0038049,           0.0010082,            0.002855,            0.002855,            0.002855
                 632,             0.01072,           0.0079847,          0.00085149,             0.93371,             0.97769,             0.98044,             0.85259,           0.0064529,           0.0038069,           0.0010978,           0.0028423,           0.0028423,           0.0028423
                 633,            0.010449,           0.0073968,          0.00098532,              0.9284,             0.97836,             0.98191,             0.85353,           0.0065528,           0.0038014,           0.0012264,           0.0028296,           0.0028296,           0.0028296
                 634,             0.01154,            0.007362,           0.0015553,             0.93183,              0.9743,             0.98214,             0.85404,           0.0066262,           0.0037995,           0.0014541,            0.002817,            0.002817,            0.002817
                 635,            0.011693,           0.0075253,           0.0017481,             0.95643,             0.95167,             0.98237,             0.85718,           0.0065753,           0.0037847,            0.001561,           0.0028044,           0.0028044,           0.0028044
                 636,            0.010773,           0.0076557,            0.001729,             0.96788,             0.94761,             0.98244,             0.86172,           0.0064823,           0.0037685,           0.0015671,           0.0027918,           0.0027918,           0.0027918
                 637,              0.0111,           0.0078825,           0.0010336,             0.96739,             0.95167,             0.98266,             0.86311,             0.00645,           0.0037649,           0.0015724,           0.0027793,           0.0027793,           0.0027793
                 638,             0.01098,           0.0074758,           0.0013742,             0.96765,             0.95163,              0.9825,             0.86166,           0.0064171,           0.0037779,           0.0015892,           0.0027668,           0.0027668,           0.0027668
                 639,            0.010717,           0.0077375,          0.00096802,             0.96787,             0.95097,             0.98182,             0.86302,           0.0064056,           0.0037822,           0.0015865,           0.0027543,           0.0027543,           0.0027543
                 640,            0.010523,            0.007648,          0.00084376,              0.9593,             0.95163,             0.98131,             0.85824,           0.0063655,           0.0037562,           0.0016217,           0.0027419,           0.0027419,           0.0027419
                 641,            0.010587,           0.0079181,           0.0021636,             0.95776,             0.95222,             0.98056,             0.85804,           0.0063596,           0.0037278,           0.0017529,           0.0027295,           0.0027295,           0.0027295
                 642,            0.010763,           0.0075293,          0.00095303,             0.96043,              0.9459,              0.9797,             0.86015,           0.0063057,           0.0037118,           0.0017882,           0.0027172,           0.0027172,           0.0027172
                 643,            0.010777,           0.0074685,           0.0014313,             0.94316,             0.96082,             0.97979,             0.85745,           0.0062652,           0.0037219,            0.001631,           0.0027048,           0.0027048,           0.0027048
                 644,            0.011033,           0.0077073,           0.0011319,             0.93253,               0.967,             0.97982,             0.85631,           0.0061934,            0.003755,           0.0018164,           0.0026925,           0.0026925,           0.0026925
                 645,            0.010248,           0.0077796,          0.00057069,             0.93972,             0.95163,             0.97971,             0.85757,           0.0061516,           0.0037688,            0.002045,           0.0026803,           0.0026803,           0.0026803
                 646,            0.012435,           0.0074523,            0.001517,              0.9375,             0.96296,             0.98008,             0.85833,           0.0061344,           0.0037618,            0.002122,           0.0026681,           0.0026681,           0.0026681
                 647,            0.010252,           0.0076521,          0.00070746,             0.93701,               0.967,                0.98,             0.85648,            0.006147,           0.0037481,           0.0020808,           0.0026559,           0.0026559,           0.0026559
                 648,            0.011156,           0.0076023,          0.00074653,             0.94008,             0.96296,             0.97991,             0.85507,           0.0061777,           0.0037439,           0.0019685,           0.0026437,           0.0026437,           0.0026437
                 649,            0.011044,           0.0075861,          0.00080316,             0.95034,             0.94963,             0.97786,             0.85374,            0.006149,           0.0037478,           0.0017412,           0.0026316,           0.0026316,           0.0026316
                 650,            0.011136,           0.0076803,           0.0010408,             0.94168,             0.95562,             0.97697,             0.85139,           0.0061598,            0.003743,           0.0016005,           0.0026195,           0.0026195,           0.0026195
                 651,            0.010849,           0.0077388,           0.0012223,             0.94588,             0.94822,             0.97674,             0.85252,           0.0061568,           0.0037517,           0.0016277,           0.0026075,           0.0026075,           0.0026075
                 652,            0.011449,           0.0076992,           0.0010047,             0.95306,             0.94767,             0.97676,             0.84823,           0.0061728,           0.0037498,           0.0018815,           0.0025954,           0.0025954,           0.0025954
                 653,            0.010776,           0.0075061,           0.0026421,             0.94353,             0.96011,              0.9769,             0.85176,           0.0061941,           0.0037537,           0.0018977,           0.0025835,           0.0025835,           0.0025835
                 654,            0.010891,           0.0075523,          0.00092422,             0.93899,             0.96411,             0.97711,             0.85225,           0.0062007,           0.0037731,            0.001848,           0.0025715,           0.0025715,           0.0025715
                 655,            0.010116,           0.0076332,           0.0030124,             0.95507,             0.94854,             0.97641,             0.85267,            0.006225,            0.003782,           0.0016923,           0.0025596,           0.0025596,           0.0025596
                 656,            0.011667,           0.0082046,           0.0011575,              0.9531,             0.93798,             0.97548,             0.85199,           0.0062649,            0.003781,           0.0014968,           0.0025477,           0.0025477,           0.0025477
                 657,           0.0093703,           0.0076171,           0.0011748,             0.95527,             0.93675,             0.97682,              0.8511,            0.006286,           0.0037622,           0.0013514,           0.0025359,           0.0025359,           0.0025359
                 658,           0.0093386,           0.0076766,          0.00093044,             0.95413,             0.93743,             0.97775,              0.8545,           0.0063157,           0.0037412,           0.0010979,           0.0025241,           0.0025241,           0.0025241
                 659,            0.010205,           0.0072146,           0.0010436,             0.92866,             0.96301,             0.97811,             0.85799,           0.0063487,           0.0037492,          0.00094315,           0.0025123,           0.0025123,           0.0025123
                 660,            0.010853,           0.0076658,            0.001301,              0.9509,             0.93743,             0.97738,             0.85962,           0.0063472,           0.0037565,           0.0010387,           0.0025006,           0.0025006,           0.0025006
                 661,            0.010763,           0.0075099,           0.0013337,             0.93281,             0.96679,             0.97708,             0.85747,            0.006359,           0.0037716,           0.0010205,           0.0024889,           0.0024889,           0.0024889
                 662,            0.012001,           0.0076742,           0.0017577,             0.95594,             0.93793,             0.97606,             0.85513,           0.0063392,           0.0038056,          0.00092212,           0.0024773,           0.0024773,           0.0024773
                 663,            0.010475,           0.0075139,          0.00079228,             0.95988,             0.93797,             0.97562,             0.85537,           0.0062893,           0.0038276,           0.0008097,           0.0024656,           0.0024656,           0.0024656
                 664,            0.011213,            0.007376,          0.00084971,             0.95797,             0.93795,             0.97477,             0.85339,           0.0062777,           0.0038473,          0.00073038,           0.0024541,           0.0024541,           0.0024541
                 665,            0.011838,           0.0077373,           0.0025184,             0.96177,             0.93455,              0.9749,             0.85247,           0.0063082,           0.0038612,          0.00073347,           0.0024425,           0.0024425,           0.0024425
                 666,            0.010061,           0.0076656,           0.0024558,             0.96308,             0.93794,             0.97574,             0.85162,           0.0062893,           0.0038524,            0.001288,            0.002431,            0.002431,            0.002431
                 667,            0.011881,           0.0080277,           0.0012984,             0.94861,             0.93796,             0.97844,             0.85819,           0.0063057,           0.0038272,           0.0017793,           0.0024195,           0.0024195,           0.0024195
                 668,            0.011069,            0.008455,              0.0017,             0.95774,             0.93112,             0.97991,             0.85476,            0.006349,           0.0037998,           0.0018589,           0.0024081,           0.0024081,           0.0024081
                 669,            0.013116,           0.0083522,            0.001683,             0.93524,             0.95437,             0.98101,              0.8538,           0.0063293,           0.0037581,           0.0017255,           0.0023967,           0.0023967,           0.0023967
                 670,            0.011271,           0.0081875,           0.0015075,             0.94619,             0.94482,             0.98185,             0.85128,           0.0063003,           0.0037351,           0.0015633,           0.0023854,           0.0023854,           0.0023854
                 671,            0.010713,            0.008245,           0.0020304,              0.9309,               0.963,             0.98189,               0.854,           0.0063082,           0.0037215,           0.0015613,            0.002374,            0.002374,            0.002374
                 672,            0.011135,            0.008001,           0.0015503,             0.94224,             0.95602,             0.98151,             0.85568,           0.0063282,           0.0036967,           0.0016783,           0.0023628,           0.0023628,           0.0023628
                 673,            0.011177,            0.007974,           0.0016607,             0.93606,             0.95711,             0.98113,              0.8537,           0.0063417,           0.0036685,           0.0017625,           0.0023515,           0.0023515,           0.0023515
                 674,             0.01087,           0.0072105,            0.001097,             0.93258,             0.95961,             0.98135,             0.85576,           0.0063224,           0.0036565,           0.0018331,           0.0023403,           0.0023403,           0.0023403
                 675,            0.010719,           0.0078746,           0.0012136,             0.92741,             0.96696,              0.9815,             0.85766,           0.0063179,           0.0036522,           0.0019082,           0.0023291,           0.0023291,           0.0023291
                 676,            0.012666,           0.0077923,           0.0012462,             0.93218,             0.96337,              0.9821,             0.85879,           0.0062765,           0.0036555,           0.0019367,            0.002318,            0.002318,            0.002318
                 677,            0.010452,           0.0074488,           0.0010773,             0.93986,             0.95871,             0.98232,             0.86081,           0.0062382,           0.0036689,           0.0018811,           0.0023069,           0.0023069,           0.0023069
                 678,            0.012539,            0.007606,           0.0011998,             0.94593,             0.95532,             0.98224,              0.8607,           0.0062209,            0.003686,           0.0017645,           0.0022959,           0.0022959,           0.0022959
                 679,            0.012426,            0.007844,           0.0016487,             0.94303,             0.95951,             0.98273,             0.86131,           0.0061919,           0.0036998,           0.0017697,           0.0022849,           0.0022849,           0.0022849
                 680,            0.011408,            0.007716,           0.0012808,             0.93808,             0.95961,             0.98169,             0.85956,           0.0061459,           0.0036878,           0.0019027,           0.0022739,           0.0022739,           0.0022739
                 681,            0.011152,           0.0075943,          0.00094375,              0.9351,             0.95958,             0.98079,             0.85967,           0.0061094,           0.0036776,           0.0020324,            0.002263,            0.002263,            0.002263
                 682,             0.01075,           0.0073706,           0.0010637,             0.93916,             0.95726,             0.98057,             0.86201,           0.0061169,           0.0036932,           0.0020235,           0.0022521,           0.0022521,           0.0022521
                 683,            0.010011,           0.0074643,          0.00092023,             0.93643,             0.96328,             0.98113,             0.86223,           0.0061426,           0.0037054,           0.0019971,           0.0022412,           0.0022412,           0.0022412
                 684,            0.010436,           0.0077083,           0.0011387,             0.93292,             0.97035,             0.98033,             0.86012,           0.0061656,           0.0037135,           0.0020572,           0.0022304,           0.0022304,           0.0022304
                 685,            0.010811,           0.0077789,           0.0010586,             0.93253,             0.97043,             0.98046,              0.8631,           0.0062005,           0.0037206,           0.0021021,           0.0022196,           0.0022196,           0.0022196
                 686,            0.010598,           0.0073926,          0.00089776,             0.96253,             0.93631,             0.98001,             0.86169,           0.0062233,            0.003712,           0.0023336,           0.0022089,           0.0022089,           0.0022089
                 687,           0.0099001,           0.0072313,          0.00073198,             0.95868,             0.93761,             0.97929,             0.86006,           0.0062377,           0.0037115,           0.0026061,           0.0021982,           0.0021982,           0.0021982
                 688,            0.010592,           0.0077106,           0.0019517,             0.95171,             0.94354,             0.97804,             0.85992,           0.0062147,           0.0037202,           0.0029475,           0.0021876,           0.0021876,           0.0021876
                 689,            0.011027,           0.0075135,           0.0030598,             0.93863,             0.95271,             0.97814,             0.86227,           0.0061758,            0.003727,            0.003251,            0.002177,            0.002177,            0.002177
                 690,           0.0099289,           0.0073644,            0.001562,             0.95462,             0.93259,             0.97902,             0.86121,           0.0061553,           0.0037324,           0.0032037,           0.0021664,           0.0021664,           0.0021664
                 691,            0.011501,           0.0076685,            0.001047,             0.95464,              0.9336,             0.97839,             0.85995,           0.0061505,           0.0037532,           0.0029247,           0.0021558,           0.0021558,           0.0021558
                 692,            0.010762,           0.0076169,          0.00085449,             0.93923,             0.94534,             0.97694,             0.85739,            0.006158,           0.0037724,           0.0025219,           0.0021454,           0.0021454,           0.0021454
                 693,            0.010842,           0.0078791,           0.0012547,             0.93907,             0.95572,             0.97687,             0.85992,           0.0061467,           0.0037535,           0.0022588,           0.0021349,           0.0021349,           0.0021349
